file_names,integrated_signal_Vs
1a_1250_0780.csv,5.205696081233372e-07
1a_1250_0037.csv,4.641947444244843e-07
1a_1250_0994.csv,5.282894983018734e-07
1a_1250_0081.csv,4.491065032025817e-07
1a_1250_0172.csv,4.78718383544353e-07
1a_1250_0137.csv,4.955763373115663e-07
1a_1250_0970.csv,5.785562864175832e-07
1a_1250_0480.csv,6.670544666834079e-07
1a_1250_0125.csv,4.773255141041698e-07
1a_1250_0608.csv,4.945363669167337e-07
1a_1250_0916.csv,5.60131530034175e-07
1a_1250_0253.csv,4.7053050304423094e-07
1a_1250_0086.csv,5.201038162163186e-07
1a_1250_0896.csv,6.00780356402671e-07
1a_1250_0116.csv,7.741640658596712e-07
1a_1250_0723.csv,4.4180575942298753e-07
1a_1250_0698.csv,4.6534663069717024e-07
1a_1250_0404.csv,5.547442834396476e-07
1a_1250_0658.csv,7.897780716505676e-07
1a_1250_0448.csv,6.573416655053194e-07
1a_1250_0935.csv,4.834748737189809e-07
1a_1250_0800.csv,6.103395976039847e-07
1a_1250_0408.csv,5.9198724368261e-07
1a_1250_0960.csv,6.435595447641584e-07
1a_1250_0614.csv,5.908741627061192e-07
1a_1250_0553.csv,5.068716037419437e-07
1a_1250_0471.csv,5.072147345565415e-07
1a_1250_0943.csv,5.798795673064247e-07
1a_1250_0161.csv,5.126608431691571e-07
1a_1250_0649.csv,8.502673472206521e-07
1a_1250_0823.csv,5.306987515162483e-07
1a_1250_0665.csv,6.913797788267156e-07
1a_1250_0412.csv,5.280546073599101e-07
1a_1250_0075.csv,4.909067367060721e-07
1a_1250_0813.csv,4.823751158641697e-07
1a_1250_0984.csv,6.312666516530703e-07
1a_1250_0599.csv,4.650747705464173e-07
1a_1250_0678.csv,4.519800185155513e-07
1a_1250_0714.csv,5.347490569890866e-07
1a_1250_0266.csv,4.929954331040082e-07
1a_1250_0569.csv,6.868788010193404e-07
1a_1250_0954.csv,6.309292157183903e-07
1a_1250_0252.csv,4.777465462915452e-07
1a_1250_0309.csv,4.814075532570389e-07
1a_1250_0530.csv,7.105431233573373e-07
1a_1250_0160.csv,4.818073504586055e-07
1a_1250_0648.csv,1.7065049745199225e-06
1a_1250_0258.csv,5.496278189655167e-07
1a_1250_0468.csv,6.518242777891245e-07
1a_1250_0576.csv,4.774212165732947e-07
1a_1250_0020.csv,5.083937432984654e-07
1a_1250_0790.csv,4.882024803495415e-07
1a_1250_0729.csv,4.827059195659504e-07
1a_1250_0664.csv,5.491493954849981e-07
