file_names,integrated_signal_Vs
1a_1550_0155.csv,1.0400631459757049e-05
1a_1550_0127.csv,1.1951206634254198e-05
1a_1550_0449.csv,1.2971206653939202e-05
1a_1550_0461.csv,1.1597131461183117e-05
1a_1550_0754.csv,1.1233125602172923e-05
1a_1550_0339.csv,1.664646170064731e-05
1a_1550_0300.csv,1.4972604324461555e-05
1a_1550_0362.csv,1.0110041989379055e-05
1a_1550_0468.csv,1.0560455485666722e-05
1a_1550_0666.csv,1.1489330350055799e-05
1a_1550_0304.csv,1.1093659042367214e-05
1a_1550_0094.csv,1.012653297161741e-05
1a_1550_0568.csv,1.2921780708073176e-05
1a_1550_0520.csv,1.0104718422495693e-05
1a_1550_0919.csv,9.342099863549606e-06
1a_1550_0303.csv,1.095924095569579e-05
1a_1550_0201.csv,1.2907831937383299e-05
1a_1550_0696.csv,1.1632840548209257e-05
1a_1550_0369.csv,1.1418042773889363e-05
1a_1550_0837.csv,1.2555097148800622e-05
1a_1550_0965.csv,1.2640593463920819e-05
1a_1550_0756.csv,1.0113543705778904e-05
1a_1550_0382.csv,1.2384679928992625e-05
1a_1550_0631.csv,1.1087314362208613e-05
1a_1550_0008.csv,1.2799958732325002e-05
1a_1550_0307.csv,9.987301422798882e-06
1a_1550_0996.csv,1.3632321135799618e-05
1a_1550_0064.csv,1.1578791661513942e-05
1a_1550_0027.csv,9.994991148016228e-06
1a_1550_0252.csv,1.2032516548026986e-05
1a_1550_0529.csv,9.383379722960754e-06
1a_1550_0084.csv,9.858645718624413e-06
1a_1550_0638.csv,1.035770273706224e-05
1a_1550_0405.csv,1.1755965145198074e-05
1a_1550_0117.csv,7.026249572481258e-06
1a_1550_0871.csv,1.3060698359806353e-05
1a_1550_0297.csv,9.448608196994585e-06
1a_1550_0481.csv,1.1777823692720104e-05
1a_1550_0893.csv,1.0117887649797014e-05
1a_1550_0015.csv,1.7443927365981698e-05
1a_1550_0715.csv,1.1082918471239438e-05
1a_1550_0694.csv,1.178609746275017e-05
1a_1550_0724.csv,1.698927672359957e-05
1a_1550_0269.csv,1.0925073670542024e-05
1a_1550_0097.csv,1.2041247805917019e-05
1a_1550_0689.csv,9.43305411646528e-06
1a_1550_0705.csv,1.145346625112787e-05
1a_1550_0116.csv,1.0687455227989518e-05
1a_1550_0250.csv,1.0370164708777034e-05
1a_1550_0854.csv,9.549543929277954e-06
1a_1550_0894.csv,1.2556222823527326e-05
1a_1550_0174.csv,9.693176821436206e-06
1a_1550_0700.csv,1.2732144173736336e-05
1a_1550_0761.csv,1.1592695277564548e-05
1a_1550_0365.csv,1.0484809917680042e-05
1a_1550_0432.csv,1.0388469695015543e-05
1a_1550_0032.csv,1.0220252899435979e-05
1a_1550_0950.csv,1.0074444005067408e-05
1a_1550_0239.csv,1.174011312885845e-05
1a_1550_0272.csv,1.1881633556287001e-05
1a_1550_0042.csv,1.210743330512923e-05
1a_1550_0963.csv,1.1042932085716199e-05
1a_1550_0282.csv,1.1277766855592863e-05
1a_1550_0306.csv,1.0654350640053253e-05
1a_1550_0783.csv,1.2033773920708987e-05
1a_1550_0198.csv,1.2301360109819527e-05
1a_1550_0710.csv,1.0090949593358353e-05
1a_1550_0880.csv,1.1500766822879497e-05
1a_1550_0909.csv,1.1368105255869574e-05
1a_1550_0040.csv,9.211575841512014e-06
1a_1550_0726.csv,1.2291625679094148e-05
1a_1550_0082.csv,8.66169317149682e-06
1a_1550_0912.csv,1.1732609829750009e-05
1a_1550_0565.csv,1.2348021675599591e-05
1a_1550_0612.csv,1.1148100972223984e-05
1a_1550_0052.csv,1.1912365632130643e-05
1a_1550_0348.csv,9.694731456090625e-06
1a_1550_0948.csv,1.2445046223895019e-05
1a_1550_0913.csv,1.3828520116232087e-05
1a_1550_0999.csv,1.0524709799156449e-05
1a_1550_0518.csv,1.2529159442984899e-05
1a_1550_0716.csv,1.2502578988828998e-05
1a_1550_0274.csv,8.575125798562688e-06
1a_1550_0024.csv,8.660245995039592e-06
1a_1550_0882.csv,1.3122806000980514e-05
1a_1550_0869.csv,1.1683761977777829e-05
1a_1550_0657.csv,1.179231564627387e-05
1a_1550_0728.csv,1.210008865261911e-05
1a_1550_0143.csv,1.3308191394742581e-05
1a_1550_0285.csv,1.1976348361207961e-05
1a_1550_0208.csv,1.131848411705736e-05
1a_1550_0535.csv,9.908321302487994e-06
1a_1550_0380.csv,1.2207195263784629e-05
1a_1550_0175.csv,1.1236126810238336e-05
1a_1550_0615.csv,1.2439187195359671e-05
1a_1550_0690.csv,1.0559393432556905e-05
1a_1550_0997.csv,1.2714668371682012e-05
1a_1550_0023.csv,9.322101661479056e-06
1a_1550_0743.csv,1.42576593527374e-05
1a_1550_0170.csv,9.389034591950987e-06
1a_1550_0552.csv,1.4352733116607908e-05
1a_1550_0662.csv,1.145437387368875e-05
1a_1550_0190.csv,9.400158262072248e-06
1a_1550_0393.csv,1.1615684298093392e-05
1a_1550_0408.csv,9.79073293785874e-06
1a_1550_0888.csv,1.3186948691820853e-05
1a_1550_0611.csv,1.2910530971718953e-05
1a_1550_0377.csv,1.0782236554302906e-05
1a_1550_0560.csv,1.067817970784908e-05
1a_1550_0399.csv,9.557069672652979e-06
1a_1550_0604.csv,1.1697126007861353e-05
1a_1550_0122.csv,1.2268026105584837e-05
1a_1550_0079.csv,1.0354092941477698e-05
1a_1550_0899.csv,1.1658981437351379e-05
1a_1550_0140.csv,1.0267734170874335e-05
1a_1550_0767.csv,1.1684968105976608e-05
1a_1550_0478.csv,1.2856337362298093e-05
1a_1550_0585.csv,1.296937244226123e-05
1a_1550_0148.csv,1.0090428957513339e-05
1a_1550_0620.csv,1.0212139788209226e-05
1a_1550_0814.csv,1.1056915346464971e-05
1a_1550_0646.csv,1.0491500008977197e-05
1a_1550_0737.csv,1.3518430104887102e-05
1a_1550_0703.csv,1.1449334122371108e-05
1a_1550_0570.csv,1.2816412450862029e-05
1a_1550_0431.csv,1.054485379455645e-05
1a_1550_0668.csv,1.135583814963183e-05
1a_1550_0141.csv,1.2758166044422912e-05
1a_1550_0791.csv,9.928755310818519e-06
1a_1550_0407.csv,1.2759357605422148e-05
1a_1550_0392.csv,1.1884679954886695e-05
1a_1550_0672.csv,1.1242941501571394e-05
1a_1550_0260.csv,9.995154434095686e-06
1a_1550_0012.csv,1.259512234806105e-05
1a_1550_0295.csv,9.359845123034044e-06
1a_1550_0036.csv,1.2451087532231134e-05
1a_1550_0807.csv,1.1178526199114931e-05
1a_1550_0357.csv,1.1900083053061413e-05
1a_1550_0908.csv,1.2581103087454797e-05
1a_1550_0275.csv,1.2790699985480903e-05
1a_1550_0090.csv,9.812245377604473e-06
1a_1550_0606.csv,1.1357157694502069e-05
1a_1550_0192.csv,1.331916168896435e-05
1a_1550_0046.csv,9.74444668076688e-06
1a_1550_0781.csv,1.1509345088617137e-05
1a_1550_0219.csv,9.576096684362948e-06
1a_1550_0263.csv,1.4807104950748774e-05
1a_1550_0759.csv,9.1854666638025e-06
1a_1550_0378.csv,1.2764107372621995e-05
1a_1550_0902.csv,1.0422795636673078e-05
1a_1550_0813.csv,9.477735677645341e-06
1a_1550_0007.csv,1.0987903282463138e-05
1a_1550_0423.csv,1.1810703780744722e-05
1a_1550_0086.csv,9.325605205878906e-06
1a_1550_0266.csv,1.124358122897094e-05
1a_1550_0927.csv,1.056396337046535e-05
1a_1550_0639.csv,1.3252686235633828e-05
1a_1550_0135.csv,9.748040547702076e-06
1a_1550_0290.csv,1.292935299444007e-05
1a_1550_0789.csv,1.0651642432097503e-05
1a_1550_0954.csv,1.0882803680858502e-05
1a_1550_0989.csv,1.0534641749621253e-05
1a_1550_0483.csv,1.121656317199815e-05
1a_1550_0273.csv,1.1143799784089091e-05
1a_1550_0748.csv,9.231603334266541e-06
1a_1550_0003.csv,1.1572236856382808e-05
1a_1550_0354.csv,1.2207314260922878e-05
1a_1550_0827.csv,1.2711360403255865e-05
1a_1550_0580.csv,1.5227308977992797e-05
1a_1550_0687.csv,1.1332554493503553e-05
1a_1550_0873.csv,9.35303704978222e-06
1a_1550_0335.csv,9.157443918381796e-06
1a_1550_0834.csv,9.92173487397396e-06
1a_1550_0640.csv,9.990748791211554e-06
1a_1550_0158.csv,9.513238526530086e-06
1a_1550_0681.csv,9.024148925756203e-06
1a_1550_0284.csv,1.0029348660095534e-05
1a_1550_0184.csv,1.2438502371832355e-05
1a_1550_0095.csv,1.1976862955855419e-05
