file_names,integrated_signal_Vs
1a_1000_0956.csv,9.018604878861146e-09
1a_1000_0099.csv,7.35758241186008e-08
1a_1000_0384.csv,4.324967749984498e-08
1a_1000_0515.csv,2.0845205043579552e-08
1a_1000_0665.csv,4.006423497178263e-08
1a_1000_0065.csv,-9.189079354420491e-09
1a_1000_0212.csv,7.777436262260923e-08
1a_1000_0612.csv,1.626381914638456e-08
1a_1000_0764.csv,5.02856701205247e-08
1a_1000_0286.csv,1.5285800639024655e-08
1a_1000_0350.csv,-1.7463747776440757e-10
1a_1000_0419.csv,3.388311930548535e-08
1a_1000_0380.csv,4.3125585899814404e-08
1a_1000_0317.csv,1.0654959132465559e-07
1a_1000_0253.csv,2.7516817687079377e-08
1a_1000_0949.csv,7.685004249234936e-08
1a_1000_0846.csv,2.6367914795673145e-08
1a_1000_0308.csv,1.0748704785188813e-08
1a_1000_0224.csv,7.129279536648442e-08
1a_1000_0565.csv,6.83056149333739e-08
1a_1000_0747.csv,2.4328654159032263e-08
1a_1000_0203.csv,6.900884944878854e-08
1a_1000_0944.csv,8.184985516895209e-08
1a_1000_0932.csv,8.941925986382776e-08
1a_1000_0550.csv,7.84190860968509e-08
1a_1000_0842.csv,7.550795139738985e-08
1a_1000_0776.csv,1.4151918708064136e-09
1a_1000_0388.csv,8.385067867068675e-08
1a_1000_0710.csv,7.148155923423641e-09
1a_1000_0230.csv,5.971099371035973e-10
1a_1000_0890.csv,2.302072954759559e-08
1a_1000_0700.csv,1.096819234064154e-08
1a_1000_0473.csv,1.054996630182202e-08
1a_1000_0839.csv,1.242182010282749e-09
1a_1000_0174.csv,8.125242667126383e-08
1a_1000_0884.csv,2.2613757020766973e-08
1a_1000_0630.csv,4.048241535126647e-08
1a_1000_0819.csv,3.2560533443735464e-08
1a_1000_0037.csv,4.2601306034618485e-09
1a_1000_0140.csv,7.577297673510857e-08
1a_1000_0157.csv,1.303970066184488e-08
1a_1000_0852.csv,8.311903045352981e-08
1a_1000_0726.csv,7.605079102869438e-09
1a_1000_0451.csv,5.498709954682944e-08
1a_1000_0468.csv,7.779299387629665e-08
1a_1000_0615.csv,4.9615664745641295e-08
