file_names,integrated_signal_Vs
1a_1450_0847.csv,4.543990219356569e-06
1a_1450_0435.csv,4.684374564076169e-06
1a_1450_0885.csv,4.02948346643971e-06
1a_1450_0306.csv,3.719045633862339e-06
1a_1450_0150.csv,4.446964068062909e-06
1a_1450_0630.csv,4.098111543279835e-06
1a_1450_0765.csv,4.204098144397204e-06
1a_1450_0133.csv,4.5089371480544225e-06
1a_1450_0849.csv,3.802207653116659e-06
1a_1450_0552.csv,4.911169609849191e-06
1a_1450_0427.csv,4.43139479880033e-06
1a_1450_0795.csv,5.237944484380364e-06
1a_1450_0321.csv,4.344817142487154e-06
1a_1450_0536.csv,4.23966880803233e-06
1a_1450_0848.csv,5.8338514271710865e-06
1a_1450_0830.csv,3.6979483221665126e-06
1a_1450_0817.csv,4.487755726852527e-06
1a_1450_0974.csv,3.839237449015381e-06
1a_1450_0866.csv,6.1468067618693095e-06
1a_1450_0273.csv,4.680262901522405e-06
1a_1450_0712.csv,6.501736722198647e-06
1a_1450_0825.csv,3.825910003277812e-06
1a_1450_0476.csv,4.3953468930186625e-06
1a_1450_0900.csv,3.820982127670083e-06
1a_1450_0778.csv,4.11175067481549e-06
1a_1450_0985.csv,3.790243189943032e-06
1a_1450_0128.csv,8.665281766300263e-06
1a_1450_0341.csv,5.050822661498827e-06
1a_1450_0190.csv,4.775114536388383e-06
1a_1450_0033.csv,5.369660240213445e-06
1a_1450_0927.csv,3.8284195246397815e-06
1a_1450_0002.csv,6.559332914262414e-06
1a_1450_0567.csv,3.7090126912378388e-06
1a_1450_0039.csv,4.498986448530479e-06
1a_1450_0471.csv,3.710803047353878e-06
1a_1450_0946.csv,4.461149094281864e-06
1a_1450_0708.csv,3.7246533061219193e-06
1a_1450_0145.csv,4.814701917342302e-06
1a_1450_0507.csv,4.702361100519924e-06
1a_1450_0918.csv,4.3380358771163385e-06
1a_1450_0794.csv,3.829659196267842e-06
1a_1450_0558.csv,3.8134496155492965e-06
1a_1450_0170.csv,3.9926329120774295e-06
1a_1450_0363.csv,4.290449428690222e-06
1a_1450_0201.csv,4.212446423151571e-06
1a_1450_0369.csv,5.459068947815365e-06
1a_1450_0941.csv,4.614044759528923e-06
1a_1450_0991.csv,3.880951780420938e-06
1a_1450_0345.csv,5.008413906591899e-06
1a_1450_0696.csv,3.282848987051175e-06
1a_1450_0073.csv,4.969054450139871e-06
1a_1450_0498.csv,6.476702061747131e-06
1a_1450_0934.csv,4.705795695504474e-06
1a_1450_0694.csv,3.839897533873335e-06
1a_1450_0068.csv,4.256943905736313e-06
1a_1450_0676.csv,4.363367594147685e-06
1a_1450_0376.csv,5.055483527301512e-06
1a_1450_0402.csv,4.829930454425137e-06
1a_1450_0381.csv,5.673555084825074e-06
1a_1450_0818.csv,4.793179463536829e-06
1a_1450_0404.csv,5.989227288586647e-06
1a_1450_0272.csv,5.5318072902836655e-06
1a_1450_0879.csv,3.799389579115431e-06
1a_1450_0163.csv,3.884703788507711e-06
1a_1450_0903.csv,4.057855571579651e-06
1a_1450_0704.csv,4.075274549881423e-06
1a_1450_0715.csv,4.130123724062485e-06
1a_1450_0865.csv,3.7300376119137356e-06
1a_1450_0546.csv,4.3655560809182575e-06
1a_1450_0307.csv,5.081923819567672e-06
1a_1450_0975.csv,3.822065436029885e-06
1a_1450_0342.csv,4.26839166387889e-06
1a_1450_0271.csv,4.927309779372555e-06
1a_1450_0355.csv,4.53636157123915e-06
1a_1450_0168.csv,5.78528702253227e-06
1a_1450_0299.csv,3.7734689868009055e-06
1a_1450_0296.csv,3.324273438784176e-06
1a_1450_0179.csv,4.152885754415693e-06
1a_1450_0711.csv,5.5661990795348e-06
1a_1450_0077.csv,4.499888442072222e-06
1a_1450_0139.csv,4.9083143517758e-06
1a_1450_0197.csv,4.886803144286829e-06
1a_1450_1000.csv,4.642280745605219e-06
1a_1450_0924.csv,4.596085502572405e-06
1a_1450_0867.csv,4.20301448828493e-06
1a_1450_0686.csv,5.497798100138702e-06
1a_1450_0878.csv,4.297508214588792e-06
1a_1450_0906.csv,4.678119211286439e-06
1a_1450_0290.csv,5.586393692412139e-06
1a_1450_0976.csv,4.743969702217926e-06
1a_1450_0526.csv,4.606598299334242e-06
1a_1450_0129.csv,4.572647035396515e-06
1a_1450_0174.csv,4.258255585840348e-06
1a_1450_0966.csv,4.58185997590335e-06
1a_1450_0222.csv,3.749569950512674e-06
1a_1450_0287.csv,4.178800029990577e-06
1a_1450_0426.csv,5.458553416136713e-06
1a_1450_0223.csv,8.100193170761896e-06
1a_1450_0067.csv,2.5650069108139015e-06
1a_1450_0089.csv,4.002701769800916e-06
1a_1450_0928.csv,3.712844897112443e-06
1a_1450_0895.csv,4.996705175606265e-06
1a_1450_0157.csv,5.582138434346559e-06
1a_1450_0690.csv,5.332850015603281e-06
1a_1450_0357.csv,4.333924045825056e-06
1a_1450_0420.csv,4.03511273249827e-06
1a_1450_0635.csv,3.972524050969428e-06
1a_1450_0291.csv,5.139184470549057e-06
1a_1450_0029.csv,4.2253657629259564e-06
1a_1450_0186.csv,3.962610585987507e-06
1a_1450_0908.csv,4.298083874815262e-06
1a_1450_0618.csv,3.850739121533567e-06
1a_1450_0752.csv,4.607308208769916e-06
1a_1450_0761.csv,3.826902506012801e-06
1a_1450_0718.csv,4.7166801912855415e-06
1a_1450_0590.csv,4.2187200762419375e-06
1a_1450_0228.csv,4.8184185563714336e-06
1a_1450_0398.csv,4.598988137571386e-06
1a_1450_0177.csv,3.935854131169092e-06
1a_1450_0407.csv,4.569978025104951e-06
1a_1450_0949.csv,5.717984293032501e-06
1a_1450_0109.csv,4.198724376589111e-06
1a_1450_0110.csv,3.611666415610104e-06
1a_1450_0600.csv,4.814791461124579e-06
1a_1450_0377.csv,5.654513908795739e-06
1a_1450_0820.csv,4.032177815685028e-06
1a_1450_0800.csv,5.12276174926908e-06
1a_1450_0278.csv,4.3694105466380995e-06
1a_1450_0353.csv,4.930680896908514e-06
1a_1450_0405.csv,4.790822966465115e-06
1a_1450_0352.csv,5.2637136817292395e-06
1a_1450_0460.csv,3.2716342716111013e-06
1a_1450_0654.csv,3.429472430709562e-06
1a_1450_0578.csv,4.2259666963720365e-06
1a_1450_0905.csv,5.07631366269223e-06
1a_1450_0828.csv,5.089048362447518e-06
1a_1450_0638.csv,5.145465336757731e-06
1a_1450_0401.csv,3.967218283551934e-06
1a_1450_0153.csv,4.441890734698972e-06
1a_1450_0261.csv,4.003459542081159e-06
1a_1450_0655.csv,5.3543782058373805e-06
1a_1450_0379.csv,3.55314441883168e-06
1a_1450_0723.csv,3.858903755081242e-06
1a_1450_0138.csv,4.55181553826265e-06
1a_1450_0586.csv,5.9915812305624776e-06
1a_1450_0574.csv,4.113522002688863e-06
1a_1450_0982.csv,3.918080173574259e-06
1a_1450_0955.csv,6.43613595097977e-06
1a_1450_0036.csv,4.657556077882338e-06
1a_1450_0904.csv,5.993565023739276e-06
1a_1450_0750.csv,4.0023276903596325e-06
1a_1450_0334.csv,5.802122541790831e-06
1a_1450_0789.csv,4.566225752471787e-06
1a_1450_0827.csv,3.857522625579503e-06
1a_1450_0920.csv,4.009290839283955e-06
1a_1450_0260.csv,7.650532733988242e-06
1a_1450_0113.csv,3.4242269251215055e-06
1a_1450_0390.csv,3.972956075703728e-06
1a_1450_0337.csv,3.6170306392251796e-06
1a_1450_0180.csv,4.858471828364916e-06
1a_1450_0081.csv,4.43582076266094e-06
1a_1450_0548.csv,5.109626013767884e-06
1a_1450_0252.csv,4.022531354176434e-06
