file_names,integrated_signal_Vs
1a_1500_0470.csv,7.663162507887495e-06
1a_1500_0335.csv,8.676823260164121e-06
1a_1500_0912.csv,8.69858013947027e-06
1a_1500_0213.csv,8.107487954258007e-06
1a_1500_0518.csv,7.810477541814021e-06
1a_1500_0041.csv,8.84666010650797e-06
1a_1500_0600.csv,7.66710240869412e-06
1a_1500_0419.csv,9.31281081662117e-06
1a_1500_0618.csv,1.1980050806331124e-05
1a_1500_0797.csv,8.968287421636002e-06
1a_1500_0277.csv,8.844782388568122e-06
1a_1500_0147.csv,7.57344610058808e-06
1a_1500_0579.csv,6.789670587365872e-06
1a_1500_0288.csv,7.751730508503578e-06
1a_1500_0144.csv,6.865551542785591e-06
1a_1500_0163.csv,7.3906344666708165e-06
1a_1500_0653.csv,6.420451861831548e-06
1a_1500_0365.csv,7.527402880964627e-06
1a_1500_0379.csv,1.1876545137297622e-05
1a_1500_0801.csv,6.9915770925592506e-06
1a_1500_0958.csv,7.332431633554216e-06
1a_1500_0510.csv,7.80428124768745e-06
1a_1500_0487.csv,9.002464971411372e-06
1a_1500_0823.csv,8.81197257809397e-06
1a_1500_0833.csv,6.901707712326207e-06
1a_1500_0650.csv,7.999801548553563e-06
1a_1500_0183.csv,8.294403305190489e-06
1a_1500_0483.csv,1.050973694281292e-05
1a_1500_0184.csv,5.423462832808035e-06
1a_1500_0858.csv,7.318962598441181e-06
1a_1500_0775.csv,7.325568905045161e-06
1a_1500_0762.csv,9.558056055870307e-06
1a_1500_0875.csv,9.011347704476926e-06
1a_1500_0652.csv,7.320910070528431e-06
1a_1500_0135.csv,8.095572843564326e-06
1a_1500_0588.csv,8.578724401737366e-06
1a_1500_0619.csv,7.098623832716642e-06
1a_1500_0904.csv,8.774242280765274e-06
1a_1500_0105.csv,7.380424139501988e-06
1a_1500_0794.csv,7.308378392750326e-06
1a_1500_0026.csv,8.85447935044181e-06
1a_1500_0512.csv,8.74559878232306e-06
1a_1500_0180.csv,7.93515455656274e-06
1a_1500_0738.csv,8.489123378743951e-06
1a_1500_0640.csv,7.100233529254876e-06
1a_1500_0253.csv,8.286791472667887e-06
1a_1500_0306.csv,8.751356290442756e-06
1a_1500_0452.csv,7.3621239124924e-06
1a_1500_0982.csv,7.32078695599064e-06
1a_1500_0764.csv,7.76827284446328e-06
1a_1500_0591.csv,7.228765148804335e-06
1a_1500_0126.csv,7.939329676003129e-06
1a_1500_0789.csv,7.043665495123343e-06
1a_1500_0228.csv,7.1524657582555865e-06
1a_1500_0064.csv,7.330213811059381e-06
