file_names,integrated_signal_Vs
1a_1475_0953.csv,5.592158532886426e-06
1a_1475_0736.csv,5.60915698597314e-06
1a_1475_0920.csv,5.3264741099433336e-06
1a_1475_0259.csv,5.238168504324856e-06
1a_1475_0606.csv,5.903681514609765e-06
1a_1475_0157.csv,4.7485757317471406e-06
1a_1475_0797.csv,6.1979981703139576e-06
1a_1475_0029.csv,6.086591187704264e-06
1a_1475_0347.csv,5.855095996913445e-06
1a_1475_0238.csv,5.719290094163147e-06
1a_1475_0576.csv,4.97790449889269e-06
1a_1475_0047.csv,6.108615195410459e-06
1a_1475_0843.csv,5.462250722929723e-06
1a_1475_0039.csv,6.535311260066574e-06
1a_1475_0545.csv,5.5513163043703655e-06
1a_1475_0998.csv,5.669510741668002e-06
1a_1475_0819.csv,4.903467510743787e-06
1a_1475_0255.csv,5.9914134046144155e-06
1a_1475_0463.csv,5.183372346058059e-06
1a_1475_0738.csv,5.394281834814561e-06
1a_1475_0904.csv,3.8788250332571445e-06
1a_1475_0719.csv,3.5181711725603594e-06
1a_1475_0623.csv,5.2585532218037915e-06
1a_1475_0386.csv,5.0956242550533025e-06
1a_1475_0893.csv,4.450707833474e-06
1a_1475_0544.csv,6.481905018644604e-06
1a_1475_0714.csv,4.828849021709077e-06
1a_1475_0276.csv,4.82378247196734e-06
1a_1475_0461.csv,6.103684450495978e-06
1a_1475_0532.csv,6.111303451302602e-06
1a_1475_0968.csv,5.194311438503303e-06
1a_1475_0270.csv,4.880816245367058e-06
1a_1475_0937.csv,5.559229158124239e-06
1a_1475_0745.csv,4.8633245636795135e-06
1a_1475_0993.csv,6.430664822455035e-06
1a_1475_0574.csv,4.981391791667952e-06
1a_1475_0907.csv,3.747592834201927e-06
1a_1475_0239.csv,5.210542698645202e-06
1a_1475_0370.csv,5.387799137883974e-06
1a_1475_0538.csv,4.830471789865592e-06
1a_1475_0518.csv,5.748100185987156e-06
1a_1475_0415.csv,4.468515593212514e-06
1a_1475_0244.csv,5.09769711688045e-06
1a_1475_0075.csv,4.478155246024293e-06
1a_1475_0711.csv,5.692580241975696e-06
1a_1475_0291.csv,4.80005894916967e-06
1a_1475_0787.csv,5.867610078857486e-06
1a_1475_0905.csv,5.188155822370519e-06
1a_1475_0761.csv,5.191363444649315e-06
1a_1475_0604.csv,4.981998181780001e-06
1a_1475_0835.csv,5.395267601075073e-06
1a_1475_0016.csv,4.7346873686495875e-06
1a_1475_0486.csv,8.691014808370994e-06
1a_1475_0926.csv,5.6555089110006515e-06
1a_1475_0384.csv,7.225377012257172e-06
1a_1475_0550.csv,7.807978097262048e-06
1a_1475_0942.csv,5.423124263800364e-06
1a_1475_0665.csv,6.42705613079025e-06
1a_1475_0639.csv,6.962889208478751e-06
1a_1475_0173.csv,5.087661882197165e-06
1a_1475_0705.csv,6.335964424222406e-06
1a_1475_0464.csv,5.192242168540493e-06
1a_1475_0051.csv,5.733120537548148e-06
1a_1475_0972.csv,5.504316205928371e-06
1a_1475_0343.csv,5.659145758032469e-06
1a_1475_0618.csv,3.5702768445931283e-06
1a_1475_0841.csv,6.592121134303017e-06
1a_1475_0321.csv,6.458492393679076e-06
1a_1475_0251.csv,5.1623652194372656e-06
1a_1475_0233.csv,5.094066006056706e-06
1a_1475_0116.csv,6.839221082168211e-06
1a_1475_0860.csv,5.036624100256169e-06
1a_1475_0006.csv,4.986883122919338e-06
1a_1475_0108.csv,4.6186713007550655e-06
1a_1475_0363.csv,5.656072234962721e-06
1a_1475_0561.csv,4.492672018084242e-06
1a_1475_0607.csv,4.91236858254067e-06
1a_1475_0994.csv,5.815936278037147e-06
1a_1475_0337.csv,4.784722932105171e-06
1a_1475_0901.csv,5.2279996096229965e-06
1a_1475_0543.csv,5.770260759825725e-06
1a_1475_0223.csv,3.6200911651845646e-06
1a_1475_0164.csv,5.000902459843682e-06
1a_1475_0566.csv,4.764799537561228e-06
1a_1475_0853.csv,7.030652459153876e-06
1a_1475_0025.csv,5.857915943158026e-06
1a_1475_0046.csv,4.242652019329887e-06
1a_1475_0284.csv,5.8638824870815e-06
1a_1475_0471.csv,7.788986007845178e-06
1a_1475_0225.csv,5.266319966479289e-06
1a_1475_0407.csv,5.0842271909828675e-06
1a_1475_0913.csv,5.573551795175004e-06
1a_1475_0323.csv,6.022532954663318e-06
1a_1475_0857.csv,5.47294041171832e-06
1a_1475_0381.csv,5.2348533333259125e-06
1a_1475_0753.csv,5.2461527791406504e-06
1a_1475_0503.csv,5.234412846549926e-06
1a_1475_0298.csv,4.278392791100094e-06
1a_1475_0330.csv,6.148582755838258e-06
1a_1475_0520.csv,4.934007117329573e-06
1a_1475_0510.csv,4.842040811213733e-06
1a_1475_0879.csv,5.983026281935656e-06
1a_1475_0459.csv,4.717738965451919e-06
1a_1475_0014.csv,4.970837178521611e-06
1a_1475_0752.csv,5.5969957947495485e-06
1a_1475_0523.csv,4.7097938422496914e-06
1a_1475_0297.csv,5.596746736452126e-06
1a_1475_0645.csv,5.825677934537719e-06
1a_1475_0434.csv,4.9362392293834325e-06
1a_1475_0973.csv,5.772139119099459e-06
1a_1475_0451.csv,5.083310924177549e-06
1a_1475_0922.csv,6.300205182727414e-06
1a_1475_0380.csv,4.977030263506801e-06
1a_1475_0967.csv,5.095777778347805e-06
1a_1475_0059.csv,6.766186567098927e-06
1a_1475_0102.csv,4.9033928885014325e-06
1a_1475_0943.csv,7.804311084427305e-06
1a_1475_0235.csv,6.122507387385909e-06
1a_1475_0656.csv,5.1925549982104365e-06
1a_1475_0485.csv,5.157551496684195e-06
1a_1475_0191.csv,6.319370760525889e-06
1a_1475_0573.csv,6.374037853562228e-06
1a_1475_0205.csv,5.559383856990959e-06
1a_1475_0509.csv,5.509535460842972e-06
1a_1475_0834.csv,4.993365195002454e-06
1a_1475_0804.csv,4.749915212626088e-06
1a_1475_0779.csv,7.030859679003678e-06
1a_1475_0477.csv,5.575824061106286e-06
1a_1475_0375.csv,6.637034289371233e-06
1a_1475_0474.csv,1.0363628507106127e-05
1a_1475_0170.csv,5.332638632844941e-06
1a_1475_0084.csv,5.203259471292893e-06
1a_1475_0048.csv,5.711672159342783e-06
1a_1475_0453.csv,5.0721915488840014e-06
1a_1475_0042.csv,4.944019628545091e-06
1a_1475_0512.csv,6.7580744756404446e-06
1a_1475_0418.csv,5.356082441417503e-06
1a_1475_0430.csv,5.333370196506993e-06
1a_1475_0945.csv,6.08638961652396e-06
1a_1475_0716.csv,6.41205483875893e-06
1a_1475_0760.csv,5.057025825453506e-06
1a_1475_0964.csv,5.16590190418558e-06
1a_1475_0441.csv,6.780582577697562e-06
1a_1475_0192.csv,5.703625615781677e-06
1a_1475_0311.csv,6.3678109013142415e-06
1a_1475_0184.csv,5.301435324385072e-06
1a_1475_0642.csv,5.287383692284402e-06
1a_1475_0699.csv,4.008756932278393e-06
1a_1475_0290.csv,6.865174657660772e-06
1a_1475_0603.csv,5.199228982399799e-06
1a_1475_0715.csv,4.114637413378228e-06
1a_1475_0457.csv,5.319592363703127e-06
1a_1475_0774.csv,5.198665905204716e-06
1a_1475_0782.csv,6.3086800826204785e-06
1a_1475_0776.csv,5.217334741668121e-06
1a_1475_0887.csv,5.422081773117604e-06
1a_1475_0206.csv,5.769476195575954e-06
1a_1475_0569.csv,5.9285869167314585e-06
1a_1475_0169.csv,5.505047894136195e-06
1a_1475_0082.csv,6.215375279149793e-06
1a_1475_0403.csv,3.7407875217321852e-06
1a_1475_0066.csv,5.5684399563237025e-06
1a_1475_0758.csv,5.041699613602843e-06
1a_1475_0221.csv,5.421734202850522e-06
1a_1475_0140.csv,5.645040436200655e-06
1a_1475_0734.csv,4.8151201009020735e-06
1a_1475_0018.csv,5.058648376365146e-06
1a_1475_0657.csv,4.752407029955806e-06
1a_1475_0365.csv,4.840222023758799e-06
1a_1475_0193.csv,5.8670678081541314e-06
1a_1475_0307.csv,5.328879474833897e-06
1a_1475_0348.csv,5.427453047896711e-06
1a_1475_0732.csv,5.2224812318522055e-06
1a_1475_0314.csv,4.711144462448514e-06
1a_1475_0296.csv,4.957082149550665e-06
1a_1475_0050.csv,4.83939548379191e-06
1a_1475_0183.csv,4.924513117674221e-06
1a_1475_0073.csv,5.295530871684256e-06
1a_1475_0410.csv,8.926425520130122e-06
1a_1475_0626.csv,5.618185827796861e-06
1a_1475_0002.csv,6.257437108104067e-06
1a_1475_0663.csv,4.831434257056013e-06
1a_1475_0362.csv,7.34698593318116e-06
1a_1475_0594.csv,4.628391762278636e-06
1a_1475_0976.csv,5.076576772240435e-06
1a_1475_0218.csv,4.851269287698515e-06
1a_1475_0612.csv,5.517180185273136e-06
1a_1475_0310.csv,6.175012618846719e-06
1a_1475_0619.csv,5.749478945365444e-06
1a_1475_0133.csv,7.220309731873924e-06
1a_1475_0098.csv,7.453717363868485e-06
1a_1475_0672.csv,5.580307944940554e-06
1a_1475_0978.csv,5.377008424109554e-06
1a_1475_0749.csv,4.968892829619109e-06
1a_1475_0017.csv,1.0216029933800391e-05
1a_1475_0724.csv,5.73891085159951e-06
1a_1475_0101.csv,5.376619495739646e-06
1a_1475_0421.csv,5.97888845276559e-06
1a_1475_0393.csv,6.296340823394067e-06
1a_1475_0778.csv,5.456923101114662e-06
1a_1475_0896.csv,5.804790814792249e-06
1a_1475_0350.csv,8.722715898669588e-06
1a_1475_0190.csv,4.761997165138505e-06
1a_1475_0739.csv,4.873637220864983e-06
1a_1475_0261.csv,5.408458538665583e-06
1a_1475_0678.csv,5.96596664846879e-06
1a_1475_0068.csv,6.037900677729193e-06
1a_1475_0553.csv,5.783979373251556e-06
