file_names,integrated_signal_Vs
1a_1200_0323.csv,2.867380427408494e-07
1a_1200_0588.csv,2.3742812951302564e-07
1a_1200_0424.csv,3.6320131724636994e-07
1a_1200_0479.csv,3.4083651499472053e-07
1a_1200_0826.csv,2.1180306982958046e-07
1a_1200_0798.csv,2.515010106867854e-07
1a_1200_0876.csv,3.47737687806753e-07
1a_1200_0104.csv,2.269632193700039e-07
1a_1200_0154.csv,4.1579756561999753e-07
1a_1200_0505.csv,3.3811787874814115e-07
1a_1200_0578.csv,4.2724172020263066e-07
1a_1200_0391.csv,2.5697604585891715e-07
1a_1200_0099.csv,2.377879174907751e-07
1a_1200_0731.csv,2.1097139652815148e-07
1a_1200_0008.csv,2.6410896896635656e-07
1a_1200_0214.csv,3.1870277306910144e-07
1a_1200_0344.csv,2.6494863298643277e-07
1a_1200_0267.csv,3.7693286259645713e-07
1a_1200_0760.csv,2.1818539950423803e-07
1a_1200_0162.csv,2.913407153912005e-07
1a_1200_0473.csv,2.4980161846855805e-07
1a_1200_0050.csv,2.643872883664101e-07
1a_1200_0613.csv,3.165256235481647e-07
1a_1200_0737.csv,3.104521984199196e-07
1a_1200_0614.csv,2.431070610970036e-07
1a_1200_0133.csv,3.2693160553658656e-07
1a_1200_0739.csv,2.661997045577402e-07
1a_1200_0493.csv,2.7463148680246616e-07
1a_1200_0113.csv,2.786076057693024e-07
1a_1200_0126.csv,2.281676596518299e-07
1a_1200_0767.csv,2.3586331498894874e-07
1a_1200_0553.csv,3.3902358467225623e-07
1a_1200_0440.csv,3.1160752817074877e-07
1a_1200_0386.csv,2.567284989652525e-07
1a_1200_0516.csv,2.3018195965181485e-07
1a_1200_0817.csv,2.2396721240142547e-07
1a_1200_0233.csv,2.452463304987458e-07
1a_1200_0207.csv,2.832164849953273e-07
1a_1200_0475.csv,3.1637697938076686e-07
1a_1200_0929.csv,4.068750026972631e-07
1a_1200_0279.csv,3.1076608077672036e-07
1a_1200_0790.csv,2.439279502673322e-07
1a_1200_0867.csv,2.4223402724108814e-07
1a_1200_0318.csv,3.45048100836196e-07
1a_1200_0421.csv,2.798149312750985e-07
1a_1200_0782.csv,3.865869336111071e-07
1a_1200_0706.csv,2.022951249479114e-07
1a_1200_0692.csv,3.8093923963737807e-07
1a_1200_0180.csv,2.581222091452065e-07
1a_1200_0970.csv,2.8702831828266774e-07
1a_1200_0992.csv,2.878115819625611e-07
1a_1200_0332.csv,1.9380809416173663e-07
1a_1200_0271.csv,4.021568783912553e-07
1a_1200_0146.csv,2.2697027982319837e-07
1a_1200_0921.csv,3.7322329691536134e-07
1a_1200_0601.csv,3.0988372390624725e-07
1a_1200_0289.csv,3.044571794778135e-07
1a_1200_0536.csv,2.2253184117565208e-07
1a_1200_0848.csv,2.925803035135046e-07
1a_1200_0030.csv,3.2273184831949094e-07
1a_1200_0223.csv,3.90123101619996e-07
1a_1200_0818.csv,3.330630688797383e-07
1a_1200_0191.csv,2.391447464215662e-07
1a_1200_0762.csv,2.283346671637525e-07
1a_1200_0788.csv,3.512127627773994e-07
1a_1200_0617.csv,2.7648886024242036e-07
1a_1200_0747.csv,2.33540709678112e-07
1a_1200_0814.csv,2.941417364637796e-07
1a_1200_0219.csv,2.1502776962076095e-07
1a_1200_0241.csv,2.6408531328868357e-07
1a_1200_0142.csv,2.9765126358147546e-07
1a_1200_0824.csv,3.89323353242323e-07
1a_1200_0741.csv,2.3595410989406574e-07
1a_1200_0392.csv,2.9397533415001573e-07
1a_1200_0816.csv,2.711559085675751e-07
1a_1200_0758.csv,2.4570102425363686e-07
1a_1200_0083.csv,2.494597501999949e-07
1a_1200_0435.csv,3.95381090083854e-07
1a_1200_0616.csv,3.0980869829275034e-07
1a_1200_0838.csv,2.812598756505208e-07
1a_1200_0409.csv,3.218879194176979e-07
1a_1200_0668.csv,3.297183564122909e-07
1a_1200_0127.csv,2.3252750564721407e-07
1a_1200_0336.csv,2.1778107530885398e-07
1a_1200_0377.csv,2.0257521272526683e-07
1a_1200_0394.csv,3.456324960051152e-07
1a_1200_0148.csv,3.8541335179777553e-07
1a_1200_0575.csv,2.96718729174746e-07
1a_1200_0277.csv,3.441884731338691e-07
1a_1200_0607.csv,2.356363875249634e-07
1a_1200_0639.csv,3.0389116103821535e-07
1a_1200_0317.csv,4.146274841559662e-07
1a_1200_0669.csv,2.4580701166962837e-07
1a_1200_0924.csv,2.1165448582812858e-07
1a_1200_0389.csv,2.616993870578087e-07
1a_1200_0280.csv,2.607405069678773e-07
1a_1200_0112.csv,4.687660036563918e-07
1a_1200_0335.csv,2.7060930031850367e-07
1a_1200_0504.csv,2.610212862555352e-07
1a_1200_0268.csv,2.724228085876209e-07
