file_names,integrated_signal_Vs
1a_1350_0894.csv,1.7064803116713436e-06
1a_1350_0024.csv,1.9016547131072287e-06
1a_1350_0391.csv,1.6793850876966393e-06
1a_1350_0641.csv,1.2749740870299352e-06
1a_1350_0580.csv,1.1806134559841269e-06
1a_1350_0189.csv,1.5777141621666381e-06
1a_1350_0736.csv,1.185496872369295e-06
1a_1350_0783.csv,1.633791339535717e-06
1a_1350_0327.csv,1.5497665549939247e-06
1a_1350_0605.csv,2.081096019716583e-06
1a_1350_0355.csv,1.7461293591808555e-06
1a_1350_0610.csv,1.1477614975480668e-06
1a_1350_0871.csv,1.2714255201249207e-06
1a_1350_0657.csv,1.1253926641752004e-06
1a_1350_0937.csv,1.0081646331867092e-06
1a_1350_0146.csv,1.4456395342129788e-06
1a_1350_0494.csv,1.0686291340008788e-06
1a_1350_0697.csv,1.8422761469397585e-06
1a_1350_0772.csv,1.1767937573042799e-06
1a_1350_0434.csv,2.417663838954367e-06
1a_1350_0273.csv,1.145646282708906e-06
1a_1350_0589.csv,1.1605314022495231e-06
1a_1350_0058.csv,1.183803251463974e-06
1a_1350_0444.csv,1.1430174088388599e-06
1a_1350_0052.csv,1.1709357296464051e-06
1a_1350_0055.csv,1.1368364920272214e-06
1a_1350_0758.csv,1.5667021709432847e-06
1a_1350_0753.csv,1.8138804566597584e-06
1a_1350_0431.csv,1.3558489217498058e-06
1a_1350_0337.csv,1.2712290049084265e-06
1a_1350_0854.csv,1.6144761526144892e-06
1a_1350_0497.csv,1.2175771786815435e-06
1a_1350_0547.csv,1.111506735044561e-06
1a_1350_0169.csv,1.2142052316198057e-06
1a_1350_0270.csv,1.5101757887059973e-06
1a_1350_0723.csv,1.2538874742769174e-06
1a_1350_0602.csv,1.8266586894411676e-06
1a_1350_0911.csv,1.2127509679569932e-06
1a_1350_0866.csv,1.3947224637132602e-06
1a_1350_0983.csv,1.0935755924831806e-06
1a_1350_0704.csv,1.4118570363134132e-06
1a_1350_0797.csv,1.1046672328822588e-06
1a_1350_0064.csv,1.3326435379803176e-06
1a_1350_0346.csv,1.3380752278644104e-06
1a_1350_0437.csv,1.1151735415004446e-06
1a_1350_0737.csv,1.0889370754488823e-06
1a_1350_0076.csv,1.6617722851879651e-06
1a_1350_0724.csv,1.0666970083394464e-06
1a_1350_0926.csv,1.357614713206918e-06
1a_1350_0733.csv,2.040709637221498e-06
1a_1350_0088.csv,1.1143334916628756e-06
1a_1350_0762.csv,1.3358833888524665e-06
1a_1350_0276.csv,1.170444380818578e-06
1a_1350_0365.csv,1.8700758392620602e-06
1a_1350_0668.csv,1.3022541406809805e-06
1a_1350_0906.csv,1.1060094355405975e-06
1a_1350_0594.csv,1.9471209669137766e-06
1a_1350_0121.csv,1.225358476693258e-06
1a_1350_0287.csv,1.2615883709757894e-06
1a_1350_0987.csv,2.4047055473122167e-06
1a_1350_0535.csv,1.134069376689423e-06
1a_1350_0939.csv,1.2135615400998058e-06
1a_1350_0204.csv,1.594387653230754e-06
1a_1350_0007.csv,1.5265303586671483e-06
1a_1350_0834.csv,1.0707407042183713e-06
1a_1350_0174.csv,1.061705716401953e-06
1a_1350_0403.csv,1.421404052081645e-06
1a_1350_0932.csv,1.4477416644593731e-06
1a_1350_0551.csv,1.2397928298029994e-06
1a_1350_0325.csv,1.2113057880153245e-06
1a_1350_0356.csv,1.0872545842994462e-06
1a_1350_0022.csv,1.5890728712363028e-06
1a_1350_0115.csv,1.342270666054845e-06
1a_1350_0261.csv,1.2018158845842796e-06
1a_1350_0603.csv,1.505718569975281e-06
1a_1350_0265.csv,1.3987603722334894e-06
1a_1350_0370.csv,1.0906344986485771e-06
1a_1350_0192.csv,1.3929114913756154e-06
1a_1350_0664.csv,1.2629365206047685e-06
1a_1350_0644.csv,1.1839514162254066e-06
1a_1350_0134.csv,1.1300044662901864e-06
1a_1350_0156.csv,1.603823205221242e-06
1a_1350_0131.csv,1.8287969469211914e-06
1a_1350_0703.csv,1.6314648912877136e-06
1a_1350_0935.csv,1.4820966452421857e-06
1a_1350_0521.csv,1.6864288922484297e-06
1a_1350_0812.csv,1.6784062864231868e-06
1a_1350_0246.csv,1.3092169253445622e-06
1a_1350_0895.csv,1.192580104183898e-06
1a_1350_0048.csv,1.7787789811139506e-06
1a_1350_0198.csv,2.352859905854955e-06
1a_1350_0138.csv,1.436885762482162e-06
1a_1350_0234.csv,1.1138883792888062e-06
1a_1350_0835.csv,1.2729262056798289e-06
1a_1350_0619.csv,1.3056283239769407e-06
1a_1350_0282.csv,1.2795153963263776e-06
1a_1350_0450.csv,9.905716325186528e-07
1a_1350_0073.csv,2.0792829065533655e-06
1a_1350_0971.csv,1.1170192929357352e-06
1a_1350_0028.csv,1.4802497298276057e-06
1a_1350_0354.csv,1.0705902449101627e-06
1a_1350_0922.csv,1.28208047889694e-06
1a_1350_0361.csv,1.0811273746019536e-06
1a_1350_0544.csv,1.3599405224761252e-06
1a_1350_0941.csv,2.0470245193834948e-06
1a_1350_0506.csv,1.0544162109687822e-06
1a_1350_0901.csv,1.247484909607808e-06
1a_1350_0201.csv,1.2744456622395245e-06
1a_1350_0237.csv,1.2086550819213147e-06
1a_1350_0205.csv,1.0896274033968624e-06
1a_1350_0318.csv,1.148853757033387e-06
1a_1350_0223.csv,1.1105936192952774e-06
1a_1350_0820.csv,1.876333336575284e-06
1a_1350_0780.csv,1.0460548923610314e-06
1a_1350_0186.csv,2.222022158846971e-06
1a_1350_0896.csv,1.2062697603067348e-06
1a_1350_0722.csv,1.3636808841233598e-06
1a_1350_0349.csv,1.566850339306943e-06
1a_1350_0005.csv,1.0703708145384478e-06
1a_1350_0196.csv,1.2477285818560942e-06
1a_1350_0756.csv,1.098759157396481e-06
1a_1350_0850.csv,1.4787667648143587e-06
1a_1350_0462.csv,1.5248957872484283e-06
1a_1350_0577.csv,1.2982540610461474e-06
1a_1350_0948.csv,1.0732468762527463e-06
1a_1350_0516.csv,1.0907413319912377e-06
1a_1350_0844.csv,1.3442692678029781e-06
1a_1350_0621.csv,1.0333683456583718e-06
1a_1350_0988.csv,1.6406511369133622e-06
1a_1350_0144.csv,1.233157481151826e-06
1a_1350_0320.csv,1.348167694641522e-06
1a_1350_0023.csv,1.1372042384845613e-06
1a_1350_0684.csv,1.063357071830086e-06
1a_1350_0617.csv,1.1520667515591647e-06
1a_1350_0332.csv,1.2852516547660716e-06
1a_1350_0729.csv,1.0676696339211835e-06
1a_1350_0839.csv,1.227446100372665e-06
1a_1350_0604.csv,1.2800821239888081e-06
1a_1350_0092.csv,1.0799957400932806e-06
1a_1350_0712.csv,1.106902408855201e-06
1a_1350_0006.csv,1.0666234656292398e-06
1a_1350_0207.csv,1.3880266923876352e-06
