file_names,integrated_signal_Vs
1a_1400_0450.csv,2.8507376347340112e-06
1a_1400_0978.csv,3.107410514939905e-06
1a_1400_0511.csv,2.0414285571360057e-06
1a_1400_0319.csv,
1a_1400_0339.csv,2.3734417837651304e-06
1a_1400_0975.csv,2.2281412512682254e-06
1a_1400_0055.csv,2.7477330625390008e-06
1a_1400_0546.csv,3.5460310824046453e-06
1a_1400_0161.csv,2.489249991182994e-06
1a_1400_0154.csv,3.5347266271824263e-06
1a_1400_0321.csv,1.8645236227231978e-06
1a_1400_0249.csv,1.7903143421774028e-06
1a_1400_0150.csv,2.0482260762648057e-06
1a_1400_0945.csv,2.4883756238532984e-06
1a_1400_0177.csv,3.4262710652312486e-06
1a_1400_0003.csv,3.2035135782747765e-06
1a_1400_0999.csv,2.6329602084050568e-06
1a_1400_0065.csv,2.1240218334906818e-06
1a_1400_0139.csv,2.1833443226764214e-06
1a_1400_0044.csv,1.8471487146050786e-06
1a_1400_0702.csv,2.1434501131296757e-06
1a_1400_0909.csv,2.782782416559032e-06
1a_1400_0362.csv,2.0326484619476335e-06
1a_1400_0073.csv,1.9661770893252083e-06
1a_1400_0280.csv,2.3939507567037907e-06
1a_1400_0633.csv,2.372131113360512e-06
1a_1400_0787.csv,2.744600770886963e-06
1a_1400_0870.csv,3.1721506927500927e-06
1a_1400_0090.csv,1.5283748793340923e-06
1a_1400_0532.csv,1.7854515190080859e-06
1a_1400_0795.csv,2.923742482824105e-06
1a_1400_0806.csv,2.173051560113766e-06
1a_1400_0005.csv,2.923666654657668e-06
1a_1400_0977.csv,1.9871056822725524e-06
1a_1400_0404.csv,2.218672357195632e-06
1a_1400_0272.csv,1.7858692415826134e-06
1a_1400_0469.csv,2.2740895134179925e-06
1a_1400_0298.csv,2.2219131172280428e-06
1a_1400_0011.csv,2.007949890371985e-06
1a_1400_0491.csv,2.3401936540374796e-06
1a_1400_0219.csv,1.6414873011522595e-06
1a_1400_0730.csv,1.955941782207242e-06
1a_1400_0569.csv,1.863270665595945e-06
1a_1400_0502.csv,1.825738822526765e-06
1a_1400_0566.csv,2.2209082159972886e-06
1a_1400_0549.csv,2.6718858896682715e-06
1a_1400_0052.csv,3.569151256742396e-06
1a_1400_0184.csv,2.300691316440071e-06
1a_1400_0525.csv,2.7307446754557934e-06
1a_1400_0622.csv,2.1410209833842725e-06
1a_1400_0790.csv,1.9854763259684554e-06
1a_1400_0405.csv,2.16066350618698e-06
1a_1400_0100.csv,1.8344976879070513e-06
1a_1400_0354.csv,2.372737471671144e-06
1a_1400_0333.csv,2.9913099573207338e-06
1a_1400_0223.csv,2.616230238858615e-06
1a_1400_0565.csv,2.0168312028724547e-06
1a_1400_0509.csv,2.499913056235525e-06
1a_1400_0029.csv,1.968911603247863e-06
1a_1400_0604.csv,2.131579894565493e-06
1a_1400_0961.csv,2.4690446849280566e-06
1a_1400_0498.csv,3.1504948439123114e-06
1a_1400_0158.csv,4.049994338871867e-06
1a_1400_0703.csv,1.9242183846414313e-06
1a_1400_0588.csv,2.0426675579939312e-06
1a_1400_0819.csv,1.972469612544394e-06
1a_1400_0649.csv,1.950303688467811e-06
1a_1400_0529.csv,2.2161779790467273e-06
1a_1400_0334.csv,2.3110709591253007e-06
1a_1400_0343.csv,2.155174476469136e-06
1a_1400_0972.csv,1.999531972678201e-06
1a_1400_0919.csv,2.0677835428019388e-06
1a_1400_0043.csv,2.388534109208977e-06
1a_1400_0647.csv,2.347244066168701e-06
1a_1400_0387.csv,1.9278764677920013e-06
1a_1400_0967.csv,2.232392957682905e-06
1a_1400_0467.csv,2.5332611861624965e-06
1a_1400_0948.csv,2.3136366063403054e-06
1a_1400_0127.csv,2.186311101081915e-06
1a_1400_0002.csv,1.889941842733728e-06
1a_1400_0631.csv,2.546185873793922e-06
1a_1400_0920.csv,2.9325554272380945e-06
1a_1400_0414.csv,1.8193179148965912e-06
1a_1400_0863.csv,3.40867632594017e-06
1a_1400_0869.csv,2.6066600462970384e-06
1a_1400_0246.csv,1.911996487377249e-06
1a_1400_0597.csv,2.0691160740255002e-06
1a_1400_0610.csv,2.9272576631097545e-06
1a_1400_0377.csv,1.8660049167915087e-06
1a_1400_0928.csv,2.508829878929046e-06
1a_1400_0120.csv,2.0190175351042344e-06
1a_1400_0084.csv,1.8220722678093594e-06
1a_1400_0206.csv,2.4369153883140263e-06
1a_1400_0420.csv,1.8305207810511398e-06
1a_1400_0587.csv,2.9067687603162927e-06
1a_1400_0661.csv,2.2779135149891836e-06
1a_1400_0068.csv,2.500360895504355e-06
1a_1400_0643.csv,2.006477603667296e-06
1a_1400_0725.csv,1.782929969790089e-06
1a_1400_0593.csv,1.9781907392203357e-06
1a_1400_0963.csv,1.97074802286883e-06
1a_1400_0751.csv,2.4603483394600593e-06
1a_1400_0950.csv,1.8941724933389467e-06
1a_1400_0773.csv,2.964519221997844e-06
1a_1400_0805.csv,2.5298906775323328e-06
1a_1400_0955.csv,3.903316925841084e-06
1a_1400_0947.csv,3.03465565775743e-06
1a_1400_0237.csv,1.944998026528776e-06
1a_1400_0836.csv,3.4683650975140097e-06
1a_1400_0685.csv,2.0580886250295974e-06
1a_1400_0243.csv,1.8705760628649783e-06
1a_1400_0982.csv,1.9036909656170961e-06
1a_1400_0415.csv,1.9957373344570517e-06
1a_1400_0626.csv,2.1115107978613102e-06
1a_1400_0440.csv,2.04088915169332e-06
1a_1400_0946.csv,1.751712151969812e-06
1a_1400_0598.csv,2.177535202750766e-06
1a_1400_0386.csv,1.70797575046038e-06
1a_1400_0666.csv,2.7850371258755944e-06
1a_1400_0338.csv,2.4377381022488374e-06
1a_1400_0620.csv,2.4616313056619925e-06
1a_1400_0236.csv,2.294409633556336e-06
1a_1400_0749.csv,1.8779461524614478e-06
1a_1400_0081.csv,2.347895084188139e-06
1a_1400_0520.csv,2.0425512883948474e-06
1a_1400_0430.csv,2.720197296156669e-06
1a_1400_0277.csv,1.7926986256528055e-06
1a_1400_0146.csv,2.501577333946267e-06
1a_1400_0241.csv,2.3728013141783867e-06
1a_1400_0783.csv,3.4850868531616896e-06
1a_1400_0425.csv,1.826426420093746e-06
1a_1400_0472.csv,2.5337443326736646e-06
1a_1400_0992.csv,2.1295676633644957e-06
1a_1400_0175.csv,1.954724676295736e-06
